2019-10-27 18:27:25,b'1188522605491281921',b'RT @foe_us: The current model of industrial agriculture is destroying our planet \xe2\x80\x94 and investors like @blackrock are profiting from that de\xe2\x80\xa6',b'2477489533',b'\xf0\x9f\x92\xa7Julian Cribb',b'JulianCribb',b'Canberra Australia',b'https://t.co/7afwA1uODJ',"b'Science author with a focus on major existential challenges for humanity: food security, climate, extinction & the poisoning of our Planet.'",b'None',b'[]',b'[]',"b""[{'screen_name': 'foe_us', 'name': 'Friends of the Earth', 'id': 19539716, 'id_str': '19539716', 'indices': [3, 10]}, {'screen_name': 'blackrock', 'name': 'BlackRock', 'id': 23756134, 'id_str': '23756134', 'indices': [102, 112]}]"""
2019-10-27 18:27:03,b'1188522513925586945',"b'RT @NickCohen4: History will say that the least noticed but most long-lasting consequence of the ""Corbyn revolution"" is that, 10-years afte\xe2\x80\xa6'",b'18629331',b'\xf0\x9f\x8e\x83 Red Spooky Tory \xf0\x9f\xa7\x9f\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',b'78SoylentGreen',b'London',b'None',"b'Ex Labour. DV, CA and MH survivor. Tired and medicated. Crazy Cat Lady is a slur.'",b'None',b'[]',b'[]',"b""[{'screen_name': 'NickCohen4', 'name': 'Nick Cohen', 'id': 524545961, 'id_str': '524545961', 'indices': [3, 14]}]"""
2019-10-27 18:27:01,b'1188522504450695169',b'RT @MoGalore: Profit By Planning Your Trades: A Beginner Guide To Trading Stocks \nby Tony Faso  https://t.co/TtRttNaqhj\nDiscover how you ca\xe2\x80\xa6',b'500459662',b'MoGalore NOOK KOBO KINDLE BOOKS',b'MoGalore',b'Global',b'http://t.co/hnVHhrVu5z',b'#Free & #Cheap #Kindle #Kobo #Nook #Smashwords #ebooks ALL DEVICES #amreading #books #amwriting #tweets\xf0\x9f\x93\x9a\n*Views Advertised Are Not Necessarily Endorsed by Us*',b'None',b'[]',"b""[{'url': 'https://t.co/TtRttNaqhj', 'expanded_url': 'https://amzn.to/2NGKhnD?utm_source=twitter', 'display_url': 'amzn.to/2NGKhnD?utm_so\xe2\x80\xa6', 'indices': [96, 119]}]""","b""[{'screen_name': 'MoGalore', 'name': 'MoGalore NOOK KOBO KINDLE BOOKS', 'id': 500459662, 'id_str': '500459662', 'indices': [3, 12]}]"""
2019-10-27 18:26:57,b'1188522488822718471',"b'RT @CNBC: In this #CNBCClassic clip, Jeff Bezos explained his ambitious vision for Amazon in a 1999 interview: ""There\xe2\x80\x99s no guarantee that h\xe2\x80\xa6'",b'244509548',b'George Doumat',b'GeorgeDoumatA',b'',b'None',b'Construye Grupo La Amistad C.A Contactanos al 0414-6243320  o al correo res.cartier@gmail.com',b'None',"b""[{'text': 'CNBCClassic', 'indices': [18, 30]}]""",b'[]',"b""[{'screen_name': 'CNBC', 'name': 'CNBC', 'id': 20402945, 'id_str': '20402945', 'indices': [3, 8]}]"""
2019-10-27 18:26:55,b'1188522481730162689',b'RT @ReformedBroker: Amazon is what happens when a company focuses on reinvestment as opposed to capital return or \xe2\x80\x9cfinancialization\xe2\x80\x9d and it\xe2\x80\xa6',b'108556027',b'James Stanhope',b'ManchurianDevil',"b'Atlanta, Georgia, USA'",b'None',b'Following news/commentary about Middle East and U.S. Healthcare.  Retweets =/= endorsement.',b'None',b'[]',b'[]',"b""[{'screen_name': 'ReformedBroker', 'name': 'Downtown Josh Brown', 'id': 22522178, 'id_str': '22522178', 'indices': [3, 18]}]"""
2019-10-27 18:26:55,b'1188522481524625410',b'RT @johnmcdonnellMP: It\xe2\x80\x99s time that these major tech companies pulled their weight and paid their fair share of taxes. Labour will make sur\xe2\x80\xa6',b'785154746818633728',b'Bridget D\xf0\x9f\x95\xb7\xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x87\xaa\xf0\x9f\x87\xba#FBPE #Peoplesvote \xf0\x9f\x96\xa4',b'BJ_Gardener',b'',b'None',"b'Citizen of Nowhere, apparently.'",b'None',b'[]',b'[]',"b""[{'screen_name': 'johnmcdonnellMP', 'name': 'John McDonnell MP', 'id': 77234984, 'id_str': '77234984', 'indices': [3, 19]}]"""
2019-10-27 18:26:48,b'1188522449014534145',b'RT @KASMOM24: #RT #clearthelists Dot-dot! Not a lot! Someone mentioned having a save the glue challenge. Any leftover glue at the end of th\xe2\x80\xa6',b'563317311',b'Teacherlife59',b'towngirl772',"b'Virginia, USA'",b'https://t.co/2f9MxSv6GR',b'3rd grade teacher! Single Mom 16 year old & 6 year old shihtzu! #clearthelists https://t.co/Ss41a1PjOk',b'None',"b""[{'text': 'RT', 'indices': [14, 17]}, {'text': 'clearthelists', 'indices': [18, 32]}]""",b'[]',"b""[{'screen_name': 'KASMOM24', 'name': 'Kelly Schmitz', 'id': 813874087869218816, 'id_str': '813874087869218816', 'indices': [3, 12]}]"""
2019-10-27 18:26:19,b'1188522329032265730',b'RT @Smart_Reads: What to do about Iran\xe2\x80\x99s nuclear ambitions?\nThe CIA has a clever cyber-war program to shut them down...\nBut things never go\xe2\x80\xa6',b'4310827528',b'Juan Gajardo',b'j51ng1j1rdo',b'',b'None',b'',b'None',b'[]',b'[]',"b""[{'screen_name': 'Smart_Reads', 'name': 'MK Alexander', 'id': 966396938, 'id_str': '966396938', 'indices': [3, 15]}]"""
2019-10-27 18:26:17,b'1188522319049908225',"b'RT @nytimes: Delivery trucks operated by UPS and FedEx racked up more than 471,000 parking violations in New York City in 2018 while delive\xe2\x80\xa6'",b'1706126480',b'Inversoragyr',b'inversoragyr',b'medellin',b'None',b'',b'None',b'[]',b'[]',"b""[{'screen_name': 'nytimes', 'name': 'The New York Times', 'id': 807095, 'id_str': '807095', 'indices': [3, 11]}]"""
2019-10-27 18:26:09,b'1188522288502759424',"b""RT @NJamesWorld: Luxembourg are a tax haven within the EU\n\nAmazon moves it's profits to Luxembourg, which is easy to do in the single marke\xe2\x80\xa6""",b'936942323438702593',b'Hairbear\xf0\x9f\x90\xba\xf0\x9f\x87\xb5\xf0\x9f\x87\xb9\xf0\x9f\x87\xaa\xf0\x9f\x87\xb8\xf0\x9f\x87\xb2\xf0\x9f\x87\xbd\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0\xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xb3\xf3\xa0\x81\xa3\xf3\xa0\x81\xb4\xf3\xa0\x81\xbf\xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x87\xb2\xf0\x9f\x87\xa6\xf0\x9f\x90\xba',b'hairbear67',b'Peru',b'None',b'Desposed hairbear from South america',b'None',b'[]',b'[]',"b""[{'screen_name': 'NJamesWorld', 'name': 'Njames World \xf0\x9f\x87\xac\xf0\x9f\x87\xa7', 'id': 737694485522612224, 'id_str': '737694485522612224', 'indices': [3, 15]}]"""
2019-10-27 18:25:52,b'1188522214536208388',"b'RT @nytimes: Delivery trucks operated by UPS and FedEx racked up more than 471,000 parking violations in New York City in 2018 while delive\xe2\x80\xa6'",b'58572979',b'Tania Alejandra',b'Alexxandra100',b'',b'None',"b'Soy un \xc3\xadnfimo \xc3\xa1tomo en este universo de mol\xc3\xa9culas. Apasionada de las letras y pel\xc3\xadculas...ah...y los deportes, pero sobre todo amo a Dios.'",b'None',b'[]',b'[]',"b""[{'screen_name': 'nytimes', 'name': 'The New York Times', 'id': 807095, 'id_str': '807095', 'indices': [3, 11]}]"""
2019-10-27 18:25:48,b'1188522198211977217',"b'RT @DKThomp: - AWS now 71% of Amazon\'s operating income\n- Microsoft\'s ""intelligent cloud"" segment on pace to be its biggest biz within a ye\xe2\x80\xa6'",b'704068554',b'John Vandivier',b'JohnVandivier',b'DC',b'http://t.co/qZ9I2yJk0v',"b""Developer. GMU #Econ PhD Student. #RealEstate geek. Former DC Political Consultant.   Let's change the world.  #ccot #ancap #tcot #tlot""",b'None',b'[]',b'[]',"b""[{'screen_name': 'DKThomp', 'name': 'Derek Thompson', 'id': 37723353, 'id_str': '37723353', 'indices': [3, 11]}]"""
2019-10-27 18:25:11,b'1188522041533710336',b'@tonymc39 Do you think it\xe2\x80\x99s a reasonable amount of tax to pay? I\xe2\x80\x99m aware of the difference between sales and profit\xe2\x80\xa6 https://t.co/kecGprfYq6',b'971809302787878912',b'richard playfoot',b'richardplayfoo1',"b'Wolverhampton, England'",b'None',b'',"b""Place(_api=<tweepy.api.API object at 0x00000217F45B2288>, id='6030e1e7ff3c213a', url='https://api.twitter.com/1.1/geo/id/6030e1e7ff3c213a.json', place_type='city', name='Codsall', full_name='Codsall, England', country_code='GB', country='United Kingdom', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000217F45B2288>, type='Polygon', coordinates=[[[-2.21488, 52.616869], [-2.170734, 52.616869], [-2.170734, 52.637035], [-2.21488, 52.637035]]]), attributes={})""",b'[]',"b""[{'url': 'https://t.co/kecGprfYq6', 'expanded_url': 'https://twitter.com/i/web/status/1188522041533710336', 'display_url': 'twitter.com/i/web/status/1\xe2\x80\xa6', 'indices': [117, 140]}]""","b""[{'screen_name': 'tonymc39', 'name': 'Tony McDonough', 'id': 25327586, 'id_str': '25327586', 'indices': [0, 9]}]"""
2019-10-27 18:24:54,b'1188521971937619968',b'What to do about Iran\xe2\x80\x99s nuclear ambitions?\nThe CIA has a clever cyber-war program to shut them down...\nBut things n\xe2\x80\xa6 https://t.co/IOP29Yh6CB',b'966396938',b'MK Alexander',b'Smart_Reads',"b'New York City, USA'",b'https://t.co/81MPuy3vdS',"b'Longtime Author.\nI write genre fiction for a small niche market:\nReaders who are very smart, well-educated, and have a robust sense of humor.'",b'None',b'[]',"b""[{'url': 'https://t.co/IOP29Yh6CB', 'expanded_url': 'https://twitter.com/i/web/status/1188521971937619968', 'display_url': 'twitter.com/i/web/status/1\xe2\x80\xa6', 'indices': [117, 140]}]""",b'[]'
2019-10-27 18:24:41,b'1188521917818396672',b'RT @KASMOM24: #RT #clearthelists Dot-dot! Not a lot! Someone mentioned having a save the glue challenge. Any leftover glue at the end of th\xe2\x80\xa6',b'2418565817',b'Dana Josephine',b'DanaTeaches3rd',b'',b'https://t.co/wwyPxwmBRg',b'#ThirdGrade #AutismAwareness #NJ #boymom #PLN #PLC #Disney #HarryPotter #Bibliophile #Reading #Eagles #SEL #clearthelists  #teachershelpingteachers',b'None',"b""[{'text': 'RT', 'indices': [14, 17]}, {'text': 'clearthelists', 'indices': [18, 32]}]""",b'[]',"b""[{'screen_name': 'KASMOM24', 'name': 'Kelly Schmitz', 'id': 813874087869218816, 'id_str': '813874087869218816', 'indices': [3, 12]}]"""
2019-10-27 18:24:34,b'1188521890219880448',"b'RT @trengriffin: 1/ ""If you focus on two cents more profit per quarter, then you get investors who\xe2\x80\x99d focus on that. But if you say long-ter\xe2\x80\xa6'",b'939369128460042240',b'Satish Talreja',b'Satish_T75',"b'Los Angeles, CA'",b'None',"b'Programming ,Philosophy , History , Internet , Startups .'",b'None',b'[]',b'[]',"b""[{'screen_name': 'trengriffin', 'name': 'Tren Griffin', 'id': 21271771, 'id_str': '21271771', 'indices': [3, 15]}]"""
2019-10-27 18:24:14,b'1188521802798190593',b'RT @johnmcdonnellMP: It\xe2\x80\x99s time that these major tech companies pulled their weight and paid their fair share of taxes. Labour will make sur\xe2\x80\xa6',b'3418732632',b'Angela Read',b'AngelaRead19',"b""Haven't the foggiest...""",b'None',"b'Bolshie, anxious, Gothically-inclined cat-lover.'",b'None',b'[]',b'[]',"b""[{'screen_name': 'johnmcdonnellMP', 'name': 'John McDonnell MP', 'id': 77234984, 'id_str': '77234984', 'indices': [3, 19]}]"""
2019-10-27 18:24:05,b'1188521765405970432',b'RT @foe_us: The current model of industrial agriculture is destroying our planet \xe2\x80\x94 and investors like @blackrock are profiting from that de\xe2\x80\xa6',b'62240352',b'Dennis Hollinghurst',b'DennisHol1',b'South West Scotland',b'None',b'Avatar in respect for Akong Rinpoche. \nI am a retired police dog handler (K9 Officer) and retired jewellery designer. I am a Buddhist and vegan.',b'None',b'[]',b'[]',"b""[{'screen_name': 'foe_us', 'name': 'Friends of the Earth', 'id': 19539716, 'id_str': '19539716', 'indices': [3, 10]}, {'screen_name': 'blackrock', 'name': 'BlackRock', 'id': 23756134, 'id_str': '23756134', 'indices': [102, 112]}]"""
2019-10-27 18:23:43,b'1188521675014524928',"b'RT @VivienneBreret1: Medieval Party Planners \xf0\x9f\x8e\x89 \xf0\x9f\x8e\x88\nOn the menu: 100 cattle, 130 sheep, 120 pigs, 200 piglets, 200 lambs, 100 calves, 2000 hen\xe2\x80\xa6'",b'158697583',b'Deborah Swift',b'swiftstory',b'Lancashire/Cumbria borders UK',b'http://t.co/wnK7d6OjSM',"b'Ex scenographer & costume designer, #author of #historicalfiction.  #art #nature and #silence fan, avid reader'",b'None',b'[]',b'[]',"b""[{'screen_name': 'VivienneBreret1', 'name': 'Vivienne Brereton', 'id': 1156913605549404160, 'id_str': '1156913605549404160', 'indices': [3, 19]}]"""
2019-10-27 18:23:34,b'1188521636129050626',"b""@amazon logistics FAILED 6 out of 7 times in the last MONTH. Why can't your drivers follow directions &amp; place the p\xe2\x80\xa6 https://t.co/kRB4dvzFUg""",b'1074674185249673221',b'Sughrue',b'Iron1G',b'',b'None',b'',b'None',b'[]',"b""[{'url': 'https://t.co/kRB4dvzFUg', 'expanded_url': 'https://twitter.com/i/web/status/1188521636129050626', 'display_url': 'twitter.com/i/web/status/1\xe2\x80\xa6', 'indices': [121, 144]}]""","b""[{'screen_name': 'amazon', 'name': 'Amazon.com', 'id': 20793816, 'id_str': '20793816', 'indices': [0, 7]}]"""
2019-10-27 18:23:24,b'1188521592772595712',"b'RT @nytimes: Delivery trucks operated by UPS and FedEx racked up more than 471,000 parking violations in New York City in 2018 while delive\xe2\x80\xa6'",b'14690176',b'miloflamingo',b'miloflamingo',"b'Giza, Egypt'",b'http://t.co/jHdFys3e4P',"b""I'm a transplanted Canadian living on an Egyptian farm who writes about ordinary life here and is a news junkie.""",b'None',b'[]',b'[]',"b""[{'screen_name': 'nytimes', 'name': 'The New York Times', 'id': 807095, 'id_str': '807095', 'indices': [3, 11]}]"""
2019-10-27 18:22:57,b'1188521481929678849',"b'RT @nytimes: Delivery trucks operated by UPS and FedEx racked up more than 471,000 parking violations in New York City in 2018 while delive\xe2\x80\xa6'",b'23369587',b'Kelly Anne',b'kellyFreckles',b'nyc',b'None',"b'history, conservation, politics... Research on William J. Maloney & ACCI, ACRI, ACLU... Big fan of dogs. Tweeting for a decade, but I can\xe2\x80\x99t stop now.'",b'None',b'[]',b'[]',"b""[{'screen_name': 'nytimes', 'name': 'The New York Times', 'id': 807095, 'id_str': '807095', 'indices': [3, 11]}]"""
2019-10-27 18:22:55,b'1188521474522537984',"b'RT @nytimes: Delivery trucks operated by UPS and FedEx racked up more than 471,000 parking violations in New York City in 2018 while delive\xe2\x80\xa6'",b'493289635',b'Hamilton Gibbons',b'HamiltonGibbons',"b'Willowbrook, IL'",b'None',b'RN',b'None',b'[]',b'[]',"b""[{'screen_name': 'nytimes', 'name': 'The New York Times', 'id': 807095, 'id_str': '807095', 'indices': [3, 11]}]"""
2019-10-27 18:22:53,b'1188521462837272581',"b'RT @memolovedemi: ""Prime Derivatives""\nMagical, humorous with twists and turns.\nAn alien invasion, from the inside out. Teens are getting si\xe2\x80\xa6'",b'1001968636192534530',b'Monika \xf0\x9f\x92\x95\xf0\x9f\x92\x95',b'MonikaBenyamen',b'',b'None',b'',b'None',b'[]',b'[]',"b""[{'screen_name': 'memolovedemi', 'name': 'Memo love Demi\xe2\x9d\xa4', 'id': 2429840214, 'id_str': '2429840214', 'indices': [3, 16]}]"""
2019-10-27 18:22:28,b'1188521358466191361',"b'RT @nytimes: Delivery trucks operated by UPS and FedEx racked up more than 471,000 parking violations in New York City in 2018 while delive\xe2\x80\xa6'",b'2345038485',b'Santo Da Great',b'santodagreat',"b'Sunrise, FL'",b'None',b'The Civilize amongst the Uncivilized. Trini \xf0\x9f\x87\xb9\xf0\x9f\x87\xb9.',b'None',b'[]',b'[]',"b""[{'screen_name': 'nytimes', 'name': 'The New York Times', 'id': 807095, 'id_str': '807095', 'indices': [3, 11]}]"""
2019-10-27 18:22:20,b'1188521326329421824',b'RT @johnmcdonnellMP: It\xe2\x80\x99s time that these major tech companies pulled their weight and paid their fair share of taxes. Labour will make sur\xe2\x80\xa6',b'332410091',b'Kathy',b'KathyShaw1',"b'Winsford, cheshire.'",b'None',b'Kathy trotty shaw. Loves a good laugh. #Marxist #comradebeetrooover',b'None',b'[]',b'[]',"b""[{'screen_name': 'johnmcdonnellMP', 'name': 'John McDonnell MP', 'id': 77234984, 'id_str': '77234984', 'indices': [3, 19]}]"""
2019-10-27 18:22:19,b'1188521320407064577',"b'RT @Doranimated: Hillary Clinton\xe2\x80\x99s righthand man, Sidney Blumenthal, tried to suppress this book, THE PLOT AGAINST THE PRESIDENT by \xe2\x81\xa6my goo\xe2\x80\xa6'",b'2732784567',b'RAY BAEZ',b'raybae689',"b'Queens, NY'",b'None',"b'\xf0\x9f\x87\xba\xf0\x9f\x87\xb8#KAG, PROUD \xf0\x9f\x87\xba\xf0\x9f\x87\xb8Republican,\xf0\x9f\x87\xba\xf0\x9f\x87\xb8#HAPPILY MARRIED.\nEntrepreneur, Author, BLESSED BY JESUS CHRIST. BUILD THE WALL * Love #NRA,#1A, #2A & PREST TRUMP\xf0\x9f\x87\xba\xf0\x9f\x87\xb8#MAGA'",b'None',b'[]',b'[]',"b""[{'screen_name': 'Doranimated', 'name': 'Mike', 'id': 274699227, 'id_str': '274699227', 'indices': [3, 15]}]"""
2019-10-27 18:22:04,b'1188521257232404481',b'RT @dbongino: THEY TRIED THIS COLLUSION SCAM BEFORE. My new book \xe2\x80\x9cExonerated: The Failed Takedown of President Trump by the Swamp\xe2\x80\x9d blows th\xe2\x80\xa6',b'935806296',b'dinorah hodges',b'di_pitre',"b'Illinois, USA'",b'None',b'',b'None',b'[]',b'[]',"b""[{'screen_name': 'dbongino', 'name': 'Dan Bongino', 'id': 232901331, 'id_str': '232901331', 'indices': [3, 12]}]"""
2019-10-27 18:21:23,b'1188521086247460864',b'1) Does Jeff Bezos know about it?\n\n2) Will it be also on Amazon Prime?\n\n3) Is it PG-R rated? https://t.co/v1cIhyTjJB',b'758984287936884736',b'Joe Golondrino',b'GolondrinoJoe',b'',b'None',b'Amat victoria curam. \nBenedetto-Ultras',b'None',b'[]',"b""[{'url': 'https://t.co/v1cIhyTjJB', 'expanded_url': 'https://twitter.com/austeni/status/1188380172925448192', 'display_url': 'twitter.com/austeni/status\xe2\x80\xa6', 'indices': [93, 116]}]""",b'[]'
2019-10-27 18:21:02,b'1188521000704589824',b'RT @johnmcdonnellMP: It\xe2\x80\x99s time that these major tech companies pulled their weight and paid their fair share of taxes. Labour will make sur\xe2\x80\xa6',b'1181698016501272576',b'Annie Ma',b'AnnieMa33042989',b'',b'None',"b""'A working class hero is something to be'\nClimate crisis, Socialist, Human, Optimist""",b'None',b'[]',b'[]',"b""[{'screen_name': 'johnmcdonnellMP', 'name': 'John McDonnell MP', 'id': 77234984, 'id_str': '77234984', 'indices': [3, 19]}]"""
2019-10-27 18:20:52,b'1188520956219875330',b'RT @ifindkarma: @gtconway3d President* Trump seems to commit a new impeachable offense every day.\n\nPerhaps he believes if he behaves badly\xe2\x80\xa6',b'17026566',b'MichaelJHill',b'MichaelJHill',b'',b'None',b'Washington DC',b'None',b'[]',b'[]',"b""[{'screen_name': 'ifindkarma', 'name': 'Adam Rifkin \xf0\x9f\x90\xbc', 'id': 1688, 'id_str': '1688', 'indices': [3, 14]}, {'screen_name': 'gtconway3d', 'name': 'George Conway', 'id': 471677441, 'id_str': '471677441', 'indices': [16, 27]}]"""
2019-10-27 18:20:47,b'1188520936187797505',"b'RT @nytimes: Delivery trucks operated by UPS and FedEx racked up more than 471,000 parking violations in New York City in 2018 while delive\xe2\x80\xa6'",b'715290710887546880',b'Courtney Coules',b'CourtneyCoules',"b'Hendersonville, NC'",b'None',b'',b'None',b'[]',b'[]',"b""[{'screen_name': 'nytimes', 'name': 'The New York Times', 'id': 807095, 'id_str': '807095', 'indices': [3, 11]}]"""
2019-10-27 18:20:39,b'1188520903468036096',b'Wrong-Daily not only wants to tax Amazon on turnover rather than profit she then links to an expired document on...\xe2\x80\xa6 https://t.co/6zvYSe8nOR',b'2255784112',b'Ron Kane',b'ka8895',"b'ex Tory small state libertarian, M1 120+ powerlifting wannabe, all retweets are whatever you want them to be.'",b'None',b'',b'None',b'[]',"b""[{'url': 'https://t.co/6zvYSe8nOR', 'expanded_url': 'https://twitter.com/i/web/status/1188520903468036096', 'display_url': 'twitter.com/i/web/status/1\xe2\x80\xa6', 'indices': [117, 140]}]""",b'[]'
2019-10-27 18:19:44,b'1188520671221026816',b'Amazon Bezos says: My WaCompost is now worthless. I just phone the New York Times if they will buy this fishwrap fo\xe2\x80\xa6 https://t.co/hMqa4dz5sE',b'2735511486',b'\xe2\x9d\x8cJoe FreedomLover\xe2\x9d\x8c\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8',b'JoeFreedomLove',"b'Conservativeland, Orange Co CA'",b'None',b'Trump/PenceUSA 1st; #MAGA; #KAG; Stop Socialism/Leftism; Sovereignty; Superior Military;Constitutionalist;#2A; Law&Order\xf0\x9f\x91\xae\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f;Jesus\xe2\x9c\x9d\xef\xb8\x8f;Home of the Brave',b'None',b'[]',"b""[{'url': 'https://t.co/hMqa4dz5sE', 'expanded_url': 'https://twitter.com/i/web/status/1188520671221026816', 'display_url': 'twitter.com/i/web/status/1\xe2\x80\xa6', 'indices': [117, 140]}]""",b'[]'
2019-10-27 18:19:06,b'1188520511141240832',b'No more EU tax laws soon we will be able to make our own tax laws and @amazon will get one hell of a shock.\xe2\x80\xa6 https://t.co/R4EWYuhyTb',b'1184253228',b'teebeerox /\\_/\\',b'teebeerox',b'capital of the black country ',b'None',b'YamYam man gets Yampy ..  try not take it too  seriously',b'None',b'[]',"b""[{'url': 'https://t.co/R4EWYuhyTb', 'expanded_url': 'https://twitter.com/i/web/status/1188520511141240832', 'display_url': 'twitter.com/i/web/status/1\xe2\x80\xa6', 'indices': [109, 132]}]""","b""[{'screen_name': 'amazon', 'name': 'Amazon.com', 'id': 20793816, 'id_str': '20793816', 'indices': [70, 77]}]"""
2019-10-27 18:19:05,b'1188520507144060931',b'RT @johnmcdonnellMP: It\xe2\x80\x99s time that these major tech companies pulled their weight and paid their fair share of taxes. Labour will make sur\xe2\x80\xa6',b'3235313867',b'George PS',b'6d7f272b973849c',"b'London, England'",b'None',b'',b'None',b'[]',b'[]',"b""[{'screen_name': 'johnmcdonnellMP', 'name': 'John McDonnell MP', 'id': 77234984, 'id_str': '77234984', 'indices': [3, 19]}]"""
2019-10-27 18:18:59,b'1188520481340755970',"b'RT @memolovedemi: ""Prime Derivatives""\nMagical, humorous with twists and turns.\nAn alien invasion, from the inside out. Teens are getting si\xe2\x80\xa6'",b'4424486172',b'Jenn Thompson',b'JThompsonbooks',"b'Des Moines, IA'",b'https://t.co/dfyNzveigZ',"b'I own and operate the IABE (Indie Author Book Expo) A non-profit uniting readers, writers, and authors to build better books. #books #indieauthor'",b'None',b'[]',b'[]',"b""[{'screen_name': 'memolovedemi', 'name': 'Memo love Demi\xe2\x9d\xa4', 'id': 2429840214, 'id_str': '2429840214', 'indices': [3, 16]}]"""
2019-10-27 18:18:58,b'1188520479050600448',"b'RT @premnsikka: #SocialistSunday Unlike the Tories Labour will reform the corporation tax system that enables the likes of Apple, Amazon an\xe2\x80\xa6'",b'45691745',b'Stephen McNally',b'Solutionprovida',"b'Liverpool, uk'",b'http://t.co/qomelN9uRw',b'Single parent trying set up a Social Enterprise to help people with problems by empowering them to help themselves. Hoping to get the Tories out in #GE2019',b'None',"b""[{'text': 'SocialistSunday', 'indices': [16, 32]}]""",b'[]',"b""[{'screen_name': 'premnsikka', 'name': 'Prem Sikka', 'id': 2461924214, 'id_str': '2461924214', 'indices': [3, 14]}]"""
2019-10-27 18:18:30,b'1188520362897600513',"b'RT @e_russell: \xe2\x80\x9cIn Paris, freight trucks enter the city at night and deliver packages to smaller warehouses near homes. In the morning, bik\xe2\x80\xa6'",b'1209401552',b'Dave Thompson',b'DaveTMpls',b'The Wedge',b'None',"b'Father of 5, grandfather of 8. Married the girl next door in 1971. Minneapolis is the center of the universe. NASA photo of supersonic shockwaves.'",b'None',b'[]',b'[]',"b""[{'screen_name': 'e_russell', 'name': 'Edward Russell', 'id': 51659154, 'id_str': '51659154', 'indices': [3, 13]}]"""
2019-10-27 18:18:25,b'1188520340621647872',"b'RT @tcheneyauthor: Terrific Glamour article about mental health, Anne Hathaway\xe2\x80\x99s and my views on it, and the fabulous Episode 3 of \xe2\x80\x9cModern\xe2\x80\xa6'",b'173276371',b'Robert Rotstein',b'rrotstein1',b'Los Angeles',b'https://t.co/xiXZkrHPOn',"b'Author We the Jury (October 23, 2018)  @blackstoneAudio'",b'None',b'[]',b'[]',"b""[{'screen_name': 'tcheneyauthor', 'name': 'Terri Cheney', 'id': 1460698980, 'id_str': '1460698980', 'indices': [3, 17]}]"""
2019-10-27 18:18:23,b'1188520333722226689',"b'RT @nytimes: Delivery trucks operated by UPS and FedEx racked up more than 471,000 parking violations in New York City in 2018 while delive\xe2\x80\xa6'",b'308222785',b'Robert Marchini',b'rhcm123',"b'New Jersey, mostly'",b'https://t.co/7KyGTzm8Uq',b'man on internet. political risk strategist. tulane econ & political science alumni. this is for display purposes only. contact: robertmarchini1993 at gmail',b'None',b'[]',b'[]',"b""[{'screen_name': 'nytimes', 'name': 'The New York Times', 'id': 807095, 'id_str': '807095', 'indices': [3, 11]}]"""
2019-10-27 18:17:45,b'1188520171259990016',"b'RT @LBAllred_44: Anybody mad at Amazon for not paying income tax is a fucking moron.\n\n1- They have thousands of employees, generating milli\xe2\x80\xa6'",b'2915923053',b'HamsterInTheMachine',b'hamster_ai',b'Schweiz',b'https://t.co/Tsat5e6kpm',"b'Cryptography, Decentralization, Animation, Altcoin Taxonomy. \xf0\x9f\x90\xb8\xf0\x9f\x90\xbb\xf0\x9f\x9a\x81\nOh,BTW: #TaxationIsTheft'",b'None',b'[]',b'[]',"b""[{'screen_name': 'LBAllred_44', 'name': 'Logan', 'id': 331107769, 'id_str': '331107769', 'indices': [3, 15]}]"""
2019-10-27 18:17:44,b'1188520170341437443',b'RT @johnmcdonnellMP: It\xe2\x80\x99s time that these major tech companies pulled their weight and paid their fair share of taxes. Labour will make sur\xe2\x80\xa6',b'21298024',b'Mr. Murray Sackwild Esq.',b'mrsacky',"b'Saffron Walden, England'",b'https://t.co/S75qtiVwez',"b'Poet-Philosopher, Chelsea Fanatic, NUT/NEU Secretary + Caseworker, Trendy Leftie, Author, Guru and I teach a bit.'",b'None',b'[]',b'[]',"b""[{'screen_name': 'johnmcdonnellMP', 'name': 'John McDonnell MP', 'id': 77234984, 'id_str': '77234984', 'indices': [3, 19]}]"""
2019-10-27 18:17:44,b'1188520168324030464',"b'RT @premnsikka: #SocialistSunday Unlike the Tories Labour will reform the corporation tax system that enables the likes of Apple, Amazon an\xe2\x80\xa6'",b'783011774433988608',b'gastrogeorge',b'gastrogeorge',b'',b'None',b'Council house to university. Left and chippy about it.',b'None',"b""[{'text': 'SocialistSunday', 'indices': [16, 32]}]""",b'[]',"b""[{'screen_name': 'premnsikka', 'name': 'Prem Sikka', 'id': 2461924214, 'id_str': '2461924214', 'indices': [3, 14]}]"""
